[texto1] [polícia=homem] [ser]
[no=entanto] [não] [quebrar]
[não] [quebrar] [silêncio]
[quebrar] [silêncio] [permanente]
[silêncio] [permanente] [em]
[permanente] [em] [último]
[em] [último] [semana]
[último] [semana] [em]
[semana] [em] [coração]
[em] [coração] [de]
[coração] [de] [vila]
[de] [vila] [depois]
[vila] [depois] [de]
[depois] [de] [não]
[de] [não] [ver]
[não] [ver] [em]
[ver] [em] [rua]
[em] [rua] [reflexo]
[rua] [reflexo] [de]
[reflexo] [de] [medo]
[de] [medo] [casinha]
[medo] [casinha] [verde]
[casinha] [verde] [em]
[verde] [em] [esquina]
[em] [esquina] [entre]
[esquina] [entre] [rua]
[entre] [rua] [irmã=nely]
[rua] [irmã=nely] [carlos=de=laet]
[irmã=nely] [carlos=de=laet] [há]
[carlos=de=laet] [há] [semana]
[há] [semana] [estar]
[semana] [estar] [fechar]
[estar] [fechar] [morar]
[fechar] [morar] [ali]
[morar] [ali] [mulher]
[ali] [mulher] [com]
[mulher] [com] [criança]
[com] [criança] [a]
[criança] [a] [abandonar]
[a] [abandonar] [casa]
[abandonar] [casa] [morador]
[casa] [morador] [explicar]
[morador] [explicar] [a]
[explicar] [a] [pm]
[a] [pm] [saber]
[pm] [saber] [ir]
[saber] [ir] [dar]
[ir] [dar] [tiroteio]
[dar] [tiroteio] [com]
[tiroteio] [com] [parede]
[com] [parede] [de]
[parede] [de] [madeira]
[de] [madeira] [ser]
[madeira] [ser] [muito]
[ser] [muito] [arriscar]
[muito] [arriscar] [de]
[arriscar] [de] [lado]
[de] [lado] [de]
[lado] [de] [esquina]
[de] [esquina] [casa]
[esquina] [casa] [ser]
[casa] [ser] [fortificar]
[ser] [fortificar] [muro]
[fortificar] [muro] [existente]
[muro] [existente] [ser]
[existente] [ser] [erguer]
[ser] [erguer] [até]
[erguer] [até] [altura]
[até] [altura] [de]
[altura] [de] [teto]
[de] [teto] [de]
[teto] [de] [moradia]
[de] [moradia] [ser]
[moradia] [ser] [deixar]
[ser] [deixar] [só]
[deixar] [só] [fresta]
[só] [fresta] [suposto]
[fresta] [suposto] [para]
[suposto] [para] [atirador]
[para] [atirador] [de=acordo]
[atirador] [de=acordo] [com]
[de=acordo] [com] [brigada=militar]
[com] [brigada=militar] [ficar]
[brigada=militar] [ficar] [em]
[ficar] [em] [local]
[em] [local] [centro]
[local] [centro] [nervoso]
[centro] [nervoso] [de]
[nervoso] [de] [boca]
[de] [boca] [liderar]
[boca] [liderar] [por]
[liderar] [por] [bando]
[por] [bando] [de]
[bando] [de] [paulão]
[de] [paulão] [sem]
[paulão] [sem] [piedade]
[sem] [piedade] [desde]
[piedade] [desde] [começo]
[desde] [começo] [de]
[começo] [de] [maio]
[de] [maio] [pelo=menos]
[maio] [pelo=menos] [gerente]
[pelo=menos] [gerente] [de]
[gerente] [de] [tráfico]
[de] [tráfico] [pertencente]
[tráfico] [pertencente] [a]
[pertencente] [a] [facção]
[a] [facção] [de]
[facção] [de] [paulão]
[de] [paulão] [ser]
[paulão] [ser] [executar]

[texto19] [de] [mão]
[de] [mão] [vazio]
[mão] [vazio] [bando]
[vazio] [bando] [fazer]
[bando] [fazer] [buraco]
[fazer] [buraco] [em]
[buraco] [em] [parede]
[em] [parede] [de]
[parede] [de] [agência]
[de] [agência] [de]
[agência] [de] [gravataí]
[de] [gravataí] [fugir]
[gravataí] [fugir] [sem]
[fugir] [sem] [levar]
[sem] [levar] [dinheiro]
[levar] [dinheiro] [grupo]
[dinheiro] [grupo] [conseguir]
[grupo] [conseguir] [chegar]
[conseguir] [chegar] [a]
[chegar] [a] [escritório]
[a] [escritório] [de]
[escritório] [de] [banco]
[de] [banco] [não]
[banco] [não] [conseguir]
[não] [conseguir] [romper]
[conseguir] [romper] [barreira]
[romper] [barreira] [de]
[barreira] [de] [aço]
[de] [aço] [concreto]
[aço] [concreto] [de]
[concreto] [de] [cofre]
[de] [cofre] [eduardo=torres]
[cofre] [eduardo=torres] [eduardo.torres@diariogaucho.com.br]
[eduardo=torres] [eduardo.torres@diariogaucho.com.br] [grupo]
[eduardo.torres@diariogaucho.com.br] [grupo] [fazer]
[grupo] [fazer] [família]
[fazer] [família] [refém]
[família] [refém] [depois]
[refém] [depois] [tentar]
[depois] [tentar] [assaltar]
[tentar] [assaltar] [agência]
[assaltar] [agência] [de]
[agência] [de] [caixa=federal]
[de] [caixa=federal] [em]
[caixa=federal] [em] [gravataí]
[em] [gravataí] [fugir]
[gravataí] [fugir] [sem]
[fugir] [sem] [levar]
[sem] [levar] [quantia]
[levar] [quantia] [em=dinheiro]
[quantia] [em=dinheiro] [após]
[em=dinheiro] [após] [fazer]
[após] [fazer] [buraco]
[fazer] [buraco] [em]
[buraco] [em] [parede]
[em] [parede] [de]
[parede] [de] [residência]
[de] [residência] [fazer]
[residência] [fazer] [divisa]
[fazer] [divisa] [a]
[divisa] [a] [banco]
[a] [banco] [chegar]
[banco] [chegar] [a]
[chegar] [a] [escritório]
[a] [escritório] [ficar]
[escritório] [ficar] [ao=lado=de]
[ficar] [ao=lado=de] [agência]
[ao=lado=de] [agência] [trio]
[agência] [trio] [não]
[trio] [não] [conseguir]
[não] [conseguir] [transpor]
[conseguir] [transpor] [barreira]
[transpor] [barreira] [de]
[barreira] [de] [concreto]
[de] [concreto] [reforçar]
[concreto] [reforçar] [chapa]
[reforçar] [chapa] [de]
[chapa] [de] [aço]
[de] [aço] [proteger]
[aço] [proteger] [cofre]
[proteger] [cofre] [refém]
[cofre] [refém] [ficar]
[refém] [ficar] [hora]
[ficar] [hora] [em]
[hora] [em] [poder]
[em] [poder] [de]
[poder] [de] [assaltante]
[de] [assaltante] [trancar]
[assaltante] [trancar] [em]
[trancar] [em] [quarto]
[em] [quarto] [ferir]
[quarto] [ferir] [pelo=menos]
[ferir] [pelo=menos] [ladrão]
[pelo=menos] [ladrão] [chegar]
[ladrão] [chegar] [a]
[chegar] [a] [residência]
[a] [residência] [em]
[residência] [em] [avenida=dorival=cândido=luz=de=oliveira]
[em] [avenida=dorival=cândido=luz=de=oliveira] [em]
[avenida=dorival=cândido=luz=de=oliveira] [em] [bairro=são=jerônimo]
[em] [bairro=são=jerônimo] [por=volta=de]
[bairro=são=jerônimo] [por=volta=de] [segundo]
[por=volta=de] [segundo] [brigada=militar]
[segundo] [brigada=militar] [morador]
[brigada=militar] [morador] [ser]
[morador] [ser] [prender]
[ser] [prender] [em]
[prender] [em] [quarto]
[em] [quarto] [em=seguida]
[quarto] [em=seguida] [começar]
[em=seguida] [começar] [a]
[começar] [a] [fazer]
[a] [fazer] [buraco]
[fazer] [buraco] [em]
[buraco] [em] [parede]
[em] [parede] [dividir]
[parede] [dividir] [casa]
[dividir] [casa] [de]
[casa] [de] [banco]
[de] [banco] [ação]
[banco] [ação] [terminar]
[ação] [terminar] [por=volta=de]
[terminar] [por=volta=de] [min]
[por=volta=de] [min] [quando]
[min] [quando] [ladrão]
[quando] [ladrão] [fugir]
[ladrão] [fugir] [polícia]
[fugir] [polícia] [isolar]
[polícia] [isolar] [local]
[isolar] [local] [esperar]
[local] [esperar] [chegada]
[esperar] [chegada] [de]
[chegada] [de] [perícia]
[de] [perícia] [de]
[perícia] [de] [polícia=federal]

[texto20] [guerra] [de]
[guerra] [de] [tráfico]
[de] [tráfico] [morte]
[tráfico] [morte] [fogo]
[morte] [fogo] [expulsar]
[fogo] [expulsar] [morador]
[expulsar] [morador] [de]
[morador] [de] [vila=das=laranjeiras]
[de] [vila=das=laranjeiras] [em]
[vila=das=laranjeiras] [em] [porto=alegre]
[em] [porto=alegre] [conflito]
[porto=alegre] [conflito] [entre]
[conflito] [entre] [traficante]
[entre] [traficante] [deixar]
[traficante] [deixar] [morto]
[deixar] [morto] [casa]
[morto] [casa] [destruir]
[casa] [destruir] [em]
[destruir] [em] [incêndio]
[em] [incêndio] [criminoso]
[incêndio] [criminoso] [em]
[criminoso] [em] [final=de=semana]
[em] [final=de=semana] [passado]
[final=de=semana] [passado] [eduardo=torres]
[passado] [eduardo=torres] [eduardo.torres@diariogaucho.com.br]
[eduardo=torres] [eduardo.torres@diariogaucho.com.br] [homem]
[eduardo.torres@diariogaucho.com.br] [homem] [conhecer]
[homem] [conhecer] [apenas]
[conhecer] [apenas] [como]
[apenas] [como] [cabana]
[como] [cabana] [ser]
[cabana] [ser] [arrancar]
[ser] [arrancar] [de]
[arrancar] [de] [de]
[de] [de] [executar]
[de] [executar] [com]
[executar] [com] [tiro]
[com] [tiro] [de]
[tiro] [de] [ano]
[de] [ano] [atingir]
[ano] [atingir] [por]
[atingir] [por] [disparo]
[por] [disparo] [em]
[disparo] [em] [rosto]
[em] [rosto] [seguir]
[rosto] [seguir] [internado]
[seguir] [internado] [em]
[internado] [em] [estado]
[em] [estado] [grave]
[estado] [grave] [em]
[grave] [em] [hps]
[em] [hps] [ao=redor=de]
[hps] [ao=redor=de] [destroço]
[ao=redor=de] [destroço] [de]
[destroço] [de] [eletrodomésticos]
[de] [eletrodomésticos] [de]
[eletrodomésticos] [de] [madeira]
[de] [madeira] [retorcer]
[madeira] [retorcer] [de]
[retorcer] [de] [casebre]
[de] [casebre] [não]
[casebre] [não] [encontrar]
[não] [encontrar] [familiar]
[encontrar] [familiar] [lamentar]
[familiar] [lamentar] [perda]
[lamentar] [perda] [exigir]
[perda] [exigir] [justiça]
[exigir] [justiça] [ali]
[justiça] [ali] [saber]
[ali] [saber] [de]
[saber] [de] [poder]
[de] [poder] [de]
[poder] [de] [traficante]
[de] [traficante] [estar]
[traficante] [estar] [amedrontado]
[estar] [amedrontado] [madrugada]
[amedrontado] [madrugada] [de]
[madrugada] [de] [sábado]
[de] [sábado] [casa]
[sábado] [casa] [haver]
[casa] [haver] [ser]
[haver] [ser] [incendiar]
[ser] [incendiar] [em]
[incendiar] [em] [vila]
[em] [vila] [fugir]
[vila] [fugir] [de]
[fugir] [de] [violência]
[de] [violência] [silenciosamente]
[violência] [silenciosamente] [casal]
[silenciosamente] [casal] [passar]
[casal] [passar] [a]
[passar] [a] [metro]
[a] [metro] [de]
[metro] [de] [casa]
[de] [casa] [incendiar]
[casa] [incendiar] [por=volta=de]
[incendiar] [por=volta=de] [carregar]
[por=volta=de] [carregar] [poder]
[carregar] [poder] [mulher]
[poder] [mulher] [levar]
[mulher] [levar] [mala]
[levar] [mala] [homem]
[mala] [homem] [puxar]
[homem] [puxar] [carroça]
[puxar] [carroça] [com]
[carroça] [com] [botijão]
[com] [botijão] [de]
[botijão] [de] [gás]
[de] [gás] [resto]
[gás] [resto] [de]
[resto] [de] [lar]
[de] [lar] [perguntar]
[lar] [perguntar] [para=onde]
[perguntar] [para=onde] [ir]
[para=onde] [ir] [desconversar]
[ir] [desconversar] [gente]
[desconversar] [gente] [nem]
[gente] [nem] [morar]
[nem] [morar] [aqui]
[morar] [aqui] [estar]
[aqui] [estar] [tirar]
[estar] [tirar] [coisa]
[tirar] [coisa] [de]
[coisa] [de] [mãe]
[de] [mãe] [ir]
[mãe] [ir] [sair]
[ir] [sair] [de]
[sair] [de] [aqui]
[de] [aqui] [por=causa=de]
[aqui] [por=causa=de] [violência]
[por=causa=de] [violência] [para]
[violência] [para] [morar]
[para] [morar] [com]
[morar] [com] [tia]
[com] [tia] [explicar]
[tia] [explicar] [rapaz]
[explicar] [rapaz] [deixar]
[rapaz] [deixar] [transparecer]
[deixar] [transparecer] [ser]
[transparecer] [ser] [em]
[ser] [em] [verdade]
[em] [verdade] [abandonar]
[verdade] [abandonar] [de]
[abandonar] [de] [casebre]
[de] [casebre] [esconder]
[casebre] [esconder] [por]
[esconder] [por] [vegetação]
[por] [vegetação] [de]
[vegetação] [de] [área]
[de] [área] [ocupar]
[área] [ocupar] [irregular]
[ocupar] [irregular] [casinha]
[irregular] [casinha] [em]
[casinha] [em] [parte]
[em] [parte] [de]
[parte] [de] [vila]
[de] [vila] [já]
[vila] [já] [estar]
[já] [estar] [fechar]
[estar] [fechar] [provavelmente]
[fechar] [provavelmente] [vazio]
[provavelmente] [vazio] [morador]
[vazio] [morador] [insistir]
[morador] [insistir] [em]
[insistir] [em] [resistir]
[em] [resistir] [armar]
[resistir] [armar] [estratégia]
[armar] [estratégia] [para]
[estratégia] [para] [preservar]
[para] [preservar] [ter]
[preservar] [ter] [casa]
[ter] [casa] [estar]
[casa] [estar] [a]
[estar] [a] [venda]
[a] [venda] [hoje]
[venda] [hoje] [ontem]
[hoje] [ontem] [mulher]
[ontem] [mulher] [ir]
[mulher] [ir] [trabalhar]
[ir] [trabalhar] [não]
[trabalhar] [não] [dormir]
[não] [dormir] [noite]
[dormir] [noite] [fazer]
[noite] [fazer] [semana]
[fazer] [semana] [gente]
[semana] [gente] [não]
[gente] [não] [saber]
[não] [saber] [ir]
[saber] [ir] [conseguir]
[ir] [conseguir] [dormir]
[conseguir] [dormir] [tranqüilo]
[dormir] [tranqüilo] [ter]
[tranqüilo] [ter] [para=onde]
[ter] [para=onde] [ir]
[para=onde] [ir] [já]
[ir] [já] [ter]
[já] [ter] [ir]
[ter] [ir] [desabafar]
[ir] [desabafar] [pedreiro]
[desabafar] [pedreiro] [de]
[pedreiro] [de] [ano]
[de] [ano] [viver]
[ano] [viver] [haver]
[viver] [haver] [em]
[haver] [em] [vila]
[em] [vila] [com]
[vila] [com] [esposa]
[com] [esposa] [doméstico]
[esposa] [doméstico] [filho]
[doméstico] [filho] [pequeno]
[filho] [pequeno] [ontem]
[pequeno] [ontem] [além=de]
[ontem] [além=de] [casa]
[além=de] [casa] [fechar]
[casa] [fechar] [ao=menos]
[fechar] [ao=menos] [residência]
[ao=menos] [residência] [ter]
[residência] [ter] [placa]
[ter] [placa] [de]
[placa] [de] [vender]
[de] [vender] [em]
[vender] [em] [janeiro]
[em] [janeiro] [tráfico]
[janeiro] [tráfico] [impor]
[tráfico] [impor] [toque]
[impor] [toque] [de]
[toque] [de] [recolher]
[de] [recolher] [em]
[recolher] [em] [vila=das=laranjeiras]
[em] [vila=das=laranjeiras] [briga]
[vila=das=laranjeiras] [briga] [entre]
[briga] [entre] [bando]
[entre] [bando] [fazer]
[bando] [fazer] [morto]
[fazer] [morto] [em]
[morto] [em] [hora]
[em] [hora] [invasão]
[hora] [invasão] [de]
[invasão] [de] [encapuzado]
[de] [encapuzado] [suspeito]
[encapuzado] [suspeito] [de]
[suspeito] [de] [polícia]
[de] [polícia] [ser]
[polícia] [ser] [de]
[ser] [de] [ter]
[de] [ter] [acirrar]
[ter] [acirrar] [disputa]
[acirrar] [disputa] [iniciar]
[disputa] [iniciar] [em]
[iniciar] [em] [final]
[em] [final] [de]
[final] [de] [ano]
[de] [ano] [passado]
[ano] [passado] [entre]
[passado] [entre] [traficante]
[entre] [traficante] [local]
[traficante] [local] [rival]
[local] [rival] [ligar]
[rival] [ligar] [a]
[ligar] [a] [bala]
[a] [bala] [em]
[bala] [em] [cara]
[em] [cara] [de]
[cara] [de] [vila=safira]
[de] [vila=safira] [bairro=mario=quintana]
[vila=safira] [bairro=mario=quintana] [há]
[bairro=mario=quintana] [há] [semana]
[há] [semana] [sidnei=dos=santos]
[semana] [sidnei=dos=santos] [chicão]
[sidnei=dos=santos] [chicão] [ano]
[chicão] [ano] [apontar]
[ano] [apontar] [como]
[apontar] [como] [principal]
[como] [principal] [líder]
[principal] [líder] [de]
[líder] [de] [tráfico]
[de] [tráfico] [em]
[tráfico] [em] [vila=das=laranjeiras]
[em] [vila=das=laranjeiras] [ser]
[vila=das=laranjeiras] [ser] [executar]
[ser] [executar] [com]
[executar] [com] [tiro]
[com] [tiro] [em]
[tiro] [em] [cabeça]
[em] [cabeça] [domínio]
[cabeça] [domínio] [de]
[domínio] [de] [quadrilha]
[de] [quadrilha] [já]
[quadrilha] [já] [estar]
[já] [estar] [restringir]
[estar] [restringir] [a]
[restringir] [a] [alto]
[a] [alto] [de]
[alto] [de] [vila]
[de] [vila] [com]
[vila] [com] [morte]
[com] [morte] [de]
[morte] [de] [chicão]
[de] [chicão] [bala]
[chicão] [bala] [tratar]
[bala] [tratar] [de]
[tratar] [de] [expulsar]
[de] [expulsar] [rival]
[expulsar] [rival] [sobrar]
[rival] [sobrar] [conforme]
[sobrar] [conforme] [morador]
[conforme] [morador] [durante]
[morador] [durante] [semana]
[durante] [semana] [passado]
[semana] [passado] [a]
[passado] [a] [anoitecer]
[a] [anoitecer] [homem]
[anoitecer] [homem] [encapuzado]
[homem] [encapuzado] [usar]
[encapuzado] [usar] [camiseta]
[usar] [camiseta] [com]
[camiseta] [com] [identificação]
[com] [identificação] [de]
[identificação] [de] [polícia=civil]
[de] [polícia=civil] [invadir]
[polícia=civil] [invadir] [vila]
[invadir] [vila] [até]
[vila] [até] [entrar]
[até] [entrar] [em]
[entrar] [em] [casa]
[em] [casa] [ordem]
[casa] [ordem] [ser]
[ordem] [ser] [para]
[ser] [para] [morador]
[para] [morador] [sair]
[morador] [sair] [de]
[sair] [de] [ali]
[de] [ali] [guerra]
[ali] [guerra] [em]
[guerra] [em] [final]
[em] [final] [de]
[final] [de] [ano]
[de] [ano] [passado]
[ano] [passado] [com]
[passado] [com] [prisão]
[com] [prisão] [de]
[prisão] [de] [principal]
[de] [principal] [traficante]
[principal] [traficante] [local]
[traficante] [local] [de]
[local] [de] [gerente]
[de] [gerente] [de]
[gerente] [de] [tráfico]
[de] [tráfico] [em]
[tráfico] [em] [vila=das=laranjeiras]
[em] [vila=das=laranjeiras] [ter]
[vila=das=laranjeiras] [ter] [trair]
[ter] [trair] [quadrilha]
[trair] [quadrilha] [aliar]
[quadrilha] [aliar] [a]
[aliar] [a] [bala]
[a] [bala] [em]
[bala] [em] [cara]
[em] [cara] [de]
[cara] [de] [vila=safira]
[de] [vila=safira] [em]
[vila=safira] [em] [bairro=mario=quintana]
[em] [bairro=mario=quintana] [em]
[bairro=mario=quintana] [em] [janeiro]
[em] [janeiro] [quadrilha]
[janeiro] [quadrilha] [resolver]
[quadrilha] [resolver] [vingar]
[resolver] [vingar] [traição]
[vingar] [traição] [ser]
[traição] [ser] [morte]
[ser] [morte] [em]
[morte] [em] [seqüência]
[em] [seqüência] [entre]
[seqüência] [entre] [ataque]
[entre] [ataque] [de]
[ataque] [de] [lado]
[de] [lado] [de]
[lado] [de] [avenida=protásio=alves]
[de] [avenida=protásio=alves] [dividir]
[avenida=protásio=alves] [dividir] [região]
[dividir] [região] [envolver]
[região] [envolver] [ser]
[envolver] [ser] [prender]
[ser] [prender] [clima]
[prender] [clima] [continuar]
[clima] [continuar] [tenso]
[continuar] [tenso] [em]
[tenso] [em] [final]
[em] [final] [de]
[final] [de] [noite]
[de] [noite] [de]
[noite] [de] [domingo]
[de] [domingo] [de]
[domingo] [de] [junho]
[de] [junho] [sidnei=da=silva]
[junho] [sidnei=da=silva] [chicão]
[sidnei=da=silva] [chicão] [ano]
[chicão] [ano] [apontar]
[ano] [apontar] [por]
[apontar] [por] [polícia]
[por] [polícia] [como]
[polícia] [como] [líder]
[como] [líder] [de]
[líder] [de] [tráfico]
[de] [tráfico] [em]
[tráfico] [em] [laranjeira]
[em] [laranjeira] [ser]
[laranjeira] [ser] [atingir]
[ser] [atingir] [por]
[atingir] [por] [tiro]
[por] [tiro] [em]
[tiro] [em] [cabeça]
[em] [cabeça] [durante]
[cabeça] [durante] [confronto]
[durante] [confronto] [terminar]
[confronto] [terminar] [em]
[terminar] [em] [rua=cinco]
[em] [rua=cinco] [morrer]
[rua=cinco] [morrer] [dia]
[morrer] [dia] [depois]
[dia] [depois] [em]
[depois] [em] [hps]
[em] [hps] [queda]
[hps] [queda] [de]
[queda] [de] [chicão]
[de] [chicão] [ter]
[chicão] [ter] [antecedente]
[ter] [antecedente] [por]
[antecedente] [por] [tráfico]
[por] [tráfico] [homicídio]
[tráfico] [homicídio] [abrir]
[homicídio] [abrir] [caminho]
[abrir] [caminho] [para]
[caminho] [para] [invasão]
[para] [invasão] [de]
[invasão] [de] [bala]
[de] [bala] [em]
[bala] [em] [último]
[em] [último] [final=de=semana]
[último] [final=de=semana] [brigada]
[final=de=semana] [brigada] [prometer]
[brigada] [prometer] [reforço]
[prometer] [reforço] [em]
[reforço] [em] [vila]
[em] [vila] [de=acordo]
[vila] [de=acordo] [com]
[de=acordo] [com] [comandante]
[com] [comandante] [de]
[comandante] [de] [20º]
[de] [20º] [bpm]
[20º] [bpm] [major]
[bpm] [major] [alexandre=beiser]
[major] [alexandre=beiser] [a=partir=de]
[alexandre=beiser] [a=partir=de] [noite]
[a=partir=de] [noite] [de]
[noite] [de] [ontem]
[de] [ontem] [policiamento]
[ontem] [policiamento] [estar]
[policiamento] [estar] [reforçar]
[estar] [reforçar] [em]
[reforçar] [em] [vila=das=laranjeiras]
[em] [vila=das=laranjeiras] [ser]
[vila=das=laranjeiras] [ser] [horário]
[ser] [horário] [muito]
[horário] [muito] [tenso]
[muito] [tenso] [para]
[tenso] [para] [morador]
[para] [morador] [então]
[morador] [então] [ir]
[então] [ir] [agir]
[ir] [agir] [para]
[agir] [para] [dar]
[para] [dar] [tranquilidade]
[dar] [tranquilidade] [enquanto]
[tranquilidade] [enquanto] [caso]
[enquanto] [caso] [ser]
[caso] [ser] [investigar]
[ser] [investigar] [estar]
[investigar] [estar] [deslocar]
[estar] [deslocar] [efetivo]
[deslocar] [efetivo] [de]
[efetivo] [de] [pelotão=de=operações=especiais]
[de] [pelotão=de=operações=especiais] [poe]
[pelotão=de=operações=especiais] [poe] [para]
[poe] [para] [comunidade]
[para] [comunidade] [explicar]
[comunidade] [explicar] [oficial]
[explicar] [oficial] [caso]
[oficial] [caso] [ser]
[caso] [ser] [apurar]
[ser] [apurar] [por]
[apurar] [por] [1ª]
[por] [1ª] [delegacia=de=homicídios=e=proteção]
[1ª] [delegacia=de=homicídios=e=proteção] [a]
[delegacia=de=homicídios=e=proteção] [a] [pessoa]
[a] [pessoa] [suspeita]
[pessoa] [suspeita] [ser]
[suspeita] [ser] [de]
[ser] [de] [morte]
[de] [morte] [ser]
[morte] [ser] [conseqüência]
[ser] [conseqüência] [de]
[conseqüência] [de] [guerra]
[de] [guerra] [entre]
[guerra] [entre] [quadrilha]
[entre] [quadrilha] [ser]
[quadrilha] [ser] [investigar]
[ser] [investigar] [desde]
[investigar] [desde] [janeiro]
[desde] [janeiro] [em]
[janeiro] [em] [sexto]
[em] [sexto] [passada]
[sexto] [passada] [jovem]
[passada] [jovem] [de]
[jovem] [de] [ano]
[de] [ano] [ser]
[ano] [ser] [prender]
[ser] [prender] [em]
[prender] [em] [região]
[em] [região] [apontar]
[região] [apontar] [como]
[apontar] [como] [autor]
[como] [autor] [de]
[autor] [de] [de]
[de] [de] [morte]
[de] [morte] [em]
[morte] [em] [seqüência]
[em] [seqüência] [em]
[seqüência] [em] [primeiro]
[em] [primeiro] [semana]
[primeiro] [semana] [de]
[semana] [de] [ano]

[texto21] [em] [bom]
[em] [bom] [estado]
[bom] [estado] [carro]
[estado] [carro] [roubar]
[carro] [roubar] [hora]
[roubar] [hora] [após]
[hora] [após] [compra]
[após] [compra] [ser]
[compra] [ser] [encontrar]
[ser] [encontrar] [em]
[encontrar] [em] [canoas=polícia]
[em] [canoas=polícia] [localizar]
[canoas=polícia] [localizar] [veículo]
[localizar] [veículo] [em]
[veículo] [em] [rua=são=gabriel]
[em] [rua=são=gabriel] [sem]
[rua=são=gabriel] [sem] [roda]
[sem] [roda] [estepe]
[roda] [estepe] [carro]
[estepe] [carro] [ser]
[carro] [ser] [encontrar]
[ser] [encontrar] [por]
[encontrar] [por] [polícia]
[por] [polícia] [em]
[polícia] [em] [rua=são=gabriel]
[em] [rua=são=gabriel] [bairro=mathias=velho]
[rua=são=gabriel] [bairro=mathias=velho] [em]
[bairro=mathias=velho] [em] [canoa]
[em] [canoa] [pneu]
[canoa] [pneu] [novo]
[pneu] [novo] [ser]
[novo] [ser] [roubar]
[ser] [roubar] [em]
[roubar] [em] [lugar]
[em] [lugar] [trocar]
[lugar] [trocar] [por]
[trocar] [por] [roda]
[por] [roda] [velho]
[roda] [velho] [dono]
[velho] [dono] [de]
[dono] [de] [veículo]
[de] [veículo] [carlos]
[veículo] [carlos] [estar]
[carlos] [estar] [alegre]
[estar] [alegre] [por]
[alegre] [por] [ter]
[por] [ter] [reaver]
[ter] [reaver] [carro]
[reaver] [carro] [ajudar]
[carro] [ajudar] [em]
[ajudar] [em] [clínica]
[em] [clínica] [geriátrico]
[clínica] [geriátrico] [de]
[geriátrico] [de] [família]
[de] [família] [estar]
[família] [estar] [todo]
[estar] [todo] [abrir]
[todo] [abrir] [com]
[abrir] [com] [roda]
[com] [roda] [velho]
[roda] [velho] [em]
[velho] [em] [bom]
[em] [bom] [estado]
[bom] [estado] [contar]
[estado] [contar] [dinheiro]
[contar] [dinheiro] [levar]
[dinheiro] [levar] [por]
[levar] [por] [assaltante]
[por] [assaltante] [não]
[assaltante] [não] [ser]
[não] [ser] [localizar]
[ser] [localizar] [família]
[localizar] [família] [ser]
[família] [ser] [atacar]
[ser] [atacar] [quando]
[atacar] [quando] [chegar]
[quando] [chegar] [em=casa]
[chegar] [em=casa] [carlos=oliveira]
[em=casa] [carlos=oliveira] [ano]
[carlos=oliveira] [ano] [haver]
[ano] [haver] [entregar]
[haver] [entregar] [gol]
[entregar] [gol] [como]
[gol] [como] [entrada]
[como] [entrada] [para]
[entrada] [para] [novo]
[para] [novo] [veículo]
[novo] [veículo] [ser]
[veículo] [ser] [muito]
[ser] [muito] [forma]
[muito] [forma] [de]
[forma] [de] [ajudar]
[de] [ajudar] [esposa]
[ajudar] [esposa] [em]
[esposa] [em] [negócio]
[em] [negócio] [corso]
[negócio] [corso] [cinza]
[corso] [cinza] [adquirir]
[cinza] [adquirir] [em]
[adquirir] [em] [tarde]
[em] [tarde] [de]
[tarde] [de] [segunda-feira]
[de] [segunda-feira] [ser]
[segunda-feira] [ser] [levar]
[ser] [levar] [por]
[levar] [por] [assaltante]
[por] [assaltante] [hora]
[assaltante] [hora] [após]
[hora] [após] [compra]
[após] [compra] [quando]
[compra] [quando] [família]
[quando] [família] [entrar]
[família] [entrar] [em=casa]
[entrar] [em=casa] [em]
[em=casa] [em] [bairro=fátima]

[texto22] [zona] [em]
[zona] [em] [guerra]
[em] [guerra] [homem]
[guerra] [homem] [ser]
[homem] [ser] [prender]
[ser] [prender] [com]
[prender] [com] [metralhadora]
[com] [metralhadora] [droga]
[metralhadora] [droga] [em]
[droga] [em] [vila=maria=da=conceição]
[em] [vila=maria=da=conceição] [em]
[vila=maria=da=conceição] [em] [porto=alegre]
[em] [porto=alegre] [tomi=ferreira=fachel]
[porto=alegre] [tomi=ferreira=fachel] [ano]
[tomi=ferreira=fachel] [ano] [fugir]
[ano] [fugir] [durante]
[fugir] [durante] [abordagem]
[durante] [abordagem] [ser]
[abordagem] [ser] [prender]
[ser] [prender] [dentro=de]
[prender] [dentro=de] [casa]
[dentro=de] [casa] [em]
[casa] [em] [rua=guilherme=alves=eduardo=torres]
[em] [rua=guilherme=alves=eduardo=torres] [eduardo.torres@diariogaucho.com.br]
[rua=guilherme=alves=eduardo=torres] [eduardo.torres@diariogaucho.com.br] [polícia]
[eduardo.torres@diariogaucho.com.br] [polícia] [suspeito]
[polícia] [suspeito] [de]
[suspeito] [de] [homem]
[de] [homem] [fazer]
[homem] [fazer] [parte]
[fazer] [parte] [de]
[parte] [de] [gangue]
[de] [gangue] [de]
[gangue] [de] [região]
[de] [região] [homem]
[região] [homem] [identificar]
[homem] [identificar] [como]
[identificar] [como] [tomi=ferreira=fachel]
[como] [tomi=ferreira=fachel] [ano]
[tomi=ferreira=fachel] [ano] [ser]
[ano] [ser] [prender]
[ser] [prender] [por=volta=de]
[prender] [por=volta=de] [de]
